IonicLiuid,Cation,Anion,T(K),IL_SMILES,ST(exp),CSMILES,ASMILES,MolecularFormula,C,H,N,O,S,P,F,Cl,Br,I
Bis(2-hydroxyethyl)ammonium lactate,,,308.15,OCC[NH2+]CCO.CC(O)C([O-])=O,50.8,OCC[NH2+]CCO,CC(O)C([O-])=O,C7H17NO5,7,17,1,5,0,0,0,0,0,0
Bis(2-hydroxyethyl)ammonium lactate,,,313.15,OCC[NH2+]CCO.CC(O)C([O-])=O,50.2,OCC[NH2+]CCO,CC(O)C([O-])=O,C7H17NO5,7,17,1,5,0,0,0,0,0,0
Bis(2-hydroxyethyl)ammonium lactate,,,318.15,OCC[NH2+]CCO.CC(O)C([O-])=O,49.4,OCC[NH2+]CCO,CC(O)C([O-])=O,C7H17NO5,7,17,1,5,0,0,0,0,0,0
Bis(2-hydroxyethyl)ammonium lactate,,,323.15,OCC[NH2+]CCO.CC(O)C([O-])=O,48.7,OCC[NH2+]CCO,CC(O)C([O-])=O,C7H17NO5,7,17,1,5,0,0,0,0,0,0
Bis(2-hydroxyethyl)ammonium lactate,,,328.15,OCC[NH2+]CCO.CC(O)C([O-])=O,48.2,OCC[NH2+]CCO,CC(O)C([O-])=O,C7H17NO5,7,17,1,5,0,0,0,0,0,0
Tris(2-hydroxyethyl)ammonium lactate,,,298.15,OCC[NH+](CCO)CCO.CC(O)C([O-])=O,50.3,OCC[NH+](CCO)CCO,CC(O)C([O-])=O,C9H21NO6,9,21,1,6,0,0,0,0,0,0
Tris(2-hydroxyethyl)ammonium lactate,,,303.15,OCC[NH+](CCO)CCO.CC(O)C([O-])=O,49.6,OCC[NH+](CCO)CCO,CC(O)C([O-])=O,C9H21NO6,9,21,1,6,0,0,0,0,0,0
Tris(2-hydroxyethyl)ammonium lactate,,,308.15,OCC[NH+](CCO)CCO.CC(O)C([O-])=O,48.8,OCC[NH+](CCO)CCO,CC(O)C([O-])=O,C9H21NO6,9,21,1,6,0,0,0,0,0,0
Tris(2-hydroxyethyl)ammonium lactate,,,313.15,OCC[NH+](CCO)CCO.CC(O)C([O-])=O,48.2,OCC[NH+](CCO)CCO,CC(O)C([O-])=O,C9H21NO6,9,21,1,6,0,0,0,0,0,0
Tris(2-hydroxyethyl)ammonium lactate,,,318.15,OCC[NH+](CCO)CCO.CC(O)C([O-])=O,47.5,OCC[NH+](CCO)CCO,CC(O)C([O-])=O,C9H21NO6,9,21,1,6,0,0,0,0,0,0
Tris(2-hydroxyethyl)ammonium lactate,,,323.15,OCC[NH+](CCO)CCO.CC(O)C([O-])=O,46.9,OCC[NH+](CCO)CCO,CC(O)C([O-])=O,C9H21NO6,9,21,1,6,0,0,0,0,0,0
Tris(2-hydroxyethyl)ammonium lactate,,,328.15,OCC[NH+](CCO)CCO.CC(O)C([O-])=O,46.1,OCC[NH+](CCO)CCO,CC(O)C([O-])=O,C9H21NO6,9,21,1,6,0,0,0,0,0,0
[DBU-Hex][SCN],,,293.15,CCCCCC[N+]1=C2CCCCCN2CCC1.[S-]C#N,37.98,CCCCCC[N+]1=C2CCCCCN2CCC1,[S-]C#N,C16H29N3S,16,29,3,0,1,0,0,0,0,0
[DBU-Hex][SCN],,,303.15,CCCCCC[N+]1=C2CCCCCN2CCC1.[S-]C#N,37.37,CCCCCC[N+]1=C2CCCCCN2CCC1,[S-]C#N,C16H29N3S,16,29,3,0,1,0,0,0,0,0
[DBU-Hex][SCN],,,313.15,CCCCCC[N+]1=C2CCCCCN2CCC1.[S-]C#N,37.2,CCCCCC[N+]1=C2CCCCCN2CCC1,[S-]C#N,C16H29N3S,16,29,3,0,1,0,0,0,0,0
[DBU-Hex][SCN],,,323.15,CCCCCC[N+]1=C2CCCCCN2CCC1.[S-]C#N,36.82,CCCCCC[N+]1=C2CCCCCN2CCC1,[S-]C#N,C16H29N3S,16,29,3,0,1,0,0,0,0,0
[DBU-Hex][SCN],,,333.15,CCCCCC[N+]1=C2CCCCCN2CCC1.[S-]C#N,36.03,CCCCCC[N+]1=C2CCCCCN2CCC1,[S-]C#N,C16H29N3S,16,29,3,0,1,0,0,0,0,0
[DBU-Hex][SCN],,,343.15,CCCCCC[N+]1=C2CCCCCN2CCC1.[S-]C#N,35.94,CCCCCC[N+]1=C2CCCCCN2CCC1,[S-]C#N,C16H29N3S,16,29,3,0,1,0,0,0,0,0
[DBU-Hex][SCN],,,353.15,CCCCCC[N+]1=C2CCCCCN2CCC1.[S-]C#N,35.59,CCCCCC[N+]1=C2CCCCCN2CCC1,[S-]C#N,C16H29N3S,16,29,3,0,1,0,0,0,0,0
[DBU-Oct][SCN],,,293.15,CCCCCCCC[N+]1=C2CCCCCN2CCC1.[S-]C#N,31.85,CCCCCCCC[N+]1=C2CCCCCN2CCC1,[S-]C#N,C18H33N3S,18,33,3,0,1,0,0,0,0,0
[DBU-Oct][SCN],,,303.15,CCCCCCCC[N+]1=C2CCCCCN2CCC1.[S-]C#N,31.19,CCCCCCCC[N+]1=C2CCCCCN2CCC1,[S-]C#N,C18H33N3S,18,33,3,0,1,0,0,0,0,0
[DBU-Oct][SCN],,,313.15,CCCCCCCC[N+]1=C2CCCCCN2CCC1.[S-]C#N,30.64,CCCCCCCC[N+]1=C2CCCCCN2CCC1,[S-]C#N,C18H33N3S,18,33,3,0,1,0,0,0,0,0
[DBU-Oct][SCN],,,323.15,CCCCCCCC[N+]1=C2CCCCCN2CCC1.[S-]C#N,29.88,CCCCCCCC[N+]1=C2CCCCCN2CCC1,[S-]C#N,C18H33N3S,18,33,3,0,1,0,0,0,0,0
[DBU-Oct][SCN],,,333.15,CCCCCCCC[N+]1=C2CCCCCN2CCC1.[S-]C#N,29.44,CCCCCCCC[N+]1=C2CCCCCN2CCC1,[S-]C#N,C18H33N3S,18,33,3,0,1,0,0,0,0,0
[DBU-Oct][SCN],,,343.15,CCCCCCCC[N+]1=C2CCCCCN2CCC1.[S-]C#N,29.18,CCCCCCCC[N+]1=C2CCCCCN2CCC1,[S-]C#N,C18H33N3S,18,33,3,0,1,0,0,0,0,0
[DBU-Oct][SCN],,,353.15,CCCCCCCC[N+]1=C2CCCCCN2CCC1.[S-]C#N,28.86,CCCCCCCC[N+]1=C2CCCCCN2CCC1,[S-]C#N,C18H33N3S,18,33,3,0,1,0,0,0,0,0
[MOEMPIP][FAP] 1-(2-Methoxyethyl)-1-methylpiperidinium,,,263.08,COCC[N+]1(C)CCCCC1.FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,35.89,COCC[N+]1(C)CCCCC1,FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,C15H20F18NOP,15,20,1,1,0,1,18,0,0,0
[MOEMPIP][FAP] 1-(2-Methoxyethyl)-1-methylpiperidinium,,,268.27,COCC[N+]1(C)CCCCC1.FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,35.69,COCC[N+]1(C)CCCCC1,FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,C15H20F18NOP,15,20,1,1,0,1,18,0,0,0
[MOEMPIP][FAP] 1-(2-Methoxyethyl)-1-methylpiperidinium,,,273.29,COCC[N+]1(C)CCCCC1.FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,35.51,COCC[N+]1(C)CCCCC1,FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,C15H20F18NOP,15,20,1,1,0,1,18,0,0,0
[MOEMPIP][FAP] 1-(2-Methoxyethyl)-1-methylpiperidinium,,,277.73,COCC[N+]1(C)CCCCC1.FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,35.37,COCC[N+]1(C)CCCCC1,FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,C15H20F18NOP,15,20,1,1,0,1,18,0,0,0
[MOEMPIP][FAP] 1-(2-Methoxyethyl)-1-methylpiperidinium,,,282.83,COCC[N+]1(C)CCCCC1.FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,35.16,COCC[N+]1(C)CCCCC1,FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,C15H20F18NOP,15,20,1,1,0,1,18,0,0,0
[MOEMPIP][FAP] 1-(2-Methoxyethyl)-1-methylpiperidinium,,,287.56,COCC[N+]1(C)CCCCC1.FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,35.03,COCC[N+]1(C)CCCCC1,FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,C15H20F18NOP,15,20,1,1,0,1,18,0,0,0
[MOEMPIP][FAP] 1-(2-Methoxyethyl)-1-methylpiperidinium,,,293.22,COCC[N+]1(C)CCCCC1.FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,34.8,COCC[N+]1(C)CCCCC1,FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,C15H20F18NOP,15,20,1,1,0,1,18,0,0,0
[MOEMPIP][FAP] 1-(2-Methoxyethyl)-1-methylpiperidinium,,,298.13,COCC[N+]1(C)CCCCC1.FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,34.63,COCC[N+]1(C)CCCCC1,FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,C15H20F18NOP,15,20,1,1,0,1,18,0,0,0
[MOEMPIP][FAP] 1-(2-Methoxyethyl)-1-methylpiperidinium,,,307.96,COCC[N+]1(C)CCCCC1.FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,34.1,COCC[N+]1(C)CCCCC1,FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,C15H20F18NOP,15,20,1,1,0,1,18,0,0,0
[MOEMPIP][FAP] 1-(2-Methoxyethyl)-1-methylpiperidinium,,,312.99,COCC[N+]1(C)CCCCC1.FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,33.85,COCC[N+]1(C)CCCCC1,FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,C15H20F18NOP,15,20,1,1,0,1,18,0,0,0
[MOEMPIP][FAP] 1-(2-Methoxyethyl)-1-methylpiperidinium,,,318.18,COCC[N+]1(C)CCCCC1.FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,33.6,COCC[N+]1(C)CCCCC1,FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,C15H20F18NOP,15,20,1,1,0,1,18,0,0,0
[MOEMPIP][FAP] 1-(2-Methoxyethyl)-1-methylpiperidinium,,,323.07,COCC[N+]1(C)CCCCC1.FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,33.41,COCC[N+]1(C)CCCCC1,FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,C15H20F18NOP,15,20,1,1,0,1,18,0,0,0
[MOEMPIP][FAP] 1-(2-Methoxyethyl)-1-methylpiperidinium,,,328.06,COCC[N+]1(C)CCCCC1.FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,33.14,COCC[N+]1(C)CCCCC1,FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,C15H20F18NOP,15,20,1,1,0,1,18,0,0,0
[MOEMPIP][FAP] 1-(2-Methoxyethyl)-1-methylpiperidinium,,,333.19,COCC[N+]1(C)CCCCC1.FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,32.82,COCC[N+]1(C)CCCCC1,FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,C15H20F18NOP,15,20,1,1,0,1,18,0,0,0
[MOEMPIP][FAP] 1-(2-Methoxyethyl)-1-methylpiperidinium,,,337.93,COCC[N+]1(C)CCCCC1.FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,32.6,COCC[N+]1(C)CCCCC1,FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,C15H20F18NOP,15,20,1,1,0,1,18,0,0,0
[MOEMPIP][FAP] 1-(2-Methoxyethyl)-1-methylpiperidinium,,,343.12,COCC[N+]1(C)CCCCC1.FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,32.34,COCC[N+]1(C)CCCCC1,FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,C15H20F18NOP,15,20,1,1,0,1,18,0,0,0
[MOEMPIP][FAP] 1-(2-Methoxyethyl)-1-methylpiperidinium,,,348.24,COCC[N+]1(C)CCCCC1.FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,32.12,COCC[N+]1(C)CCCCC1,FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,C15H20F18NOP,15,20,1,1,0,1,18,0,0,0
[MOEMPIP][FAP] 1-(2-Methoxyethyl)-1-methylpiperidinium,,,353.03,COCC[N+]1(C)CCCCC1.FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,31.85,COCC[N+]1(C)CCCCC1,FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,C15H20F18NOP,15,20,1,1,0,1,18,0,0,0
[MOEMPIP][FAP] 1-(2-Methoxyethyl)-1-methylpiperidinium,,,358.83,COCC[N+]1(C)CCCCC1.FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,31.66,COCC[N+]1(C)CCCCC1,FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,C15H20F18NOP,15,20,1,1,0,1,18,0,0,0
[MOEMPIP][FAP] 1-(2-Methoxyethyl)-1-methylpiperidinium,,,362.56,COCC[N+]1(C)CCCCC1.FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,31.47,COCC[N+]1(C)CCCCC1,FC(C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(F)F,C15H20F18NOP,15,20,1,1,0,1,18,0,0,0
[MOEMPIP][TF2N] 1-(2-methoxyethyl)-1-methylpiperidinium,,,298.15,COCC[N+]1(C)CCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,44.65,COCC[N+]1(C)CCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C11H20F6N2O5S2,11,20,2,5,2,0,6,0,0,0
[MOEMPIP][TF2N] 1-(2-methoxyethyl)-1-methylpiperidinium,,,303.15,COCC[N+]1(C)CCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,44.06,COCC[N+]1(C)CCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C11H20F6N2O5S2,11,20,2,5,2,0,6,0,0,0
[MOEMPIP][TF2N] 1-(2-methoxyethyl)-1-methylpiperidinium,,,313.15,COCC[N+]1(C)CCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,43.2,COCC[N+]1(C)CCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C11H20F6N2O5S2,11,20,2,5,2,0,6,0,0,0
[MOEMPIP][TF2N] 1-(2-methoxyethyl)-1-methylpiperidinium,,,323.15,COCC[N+]1(C)CCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,42.01,COCC[N+]1(C)CCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C11H20F6N2O5S2,11,20,2,5,2,0,6,0,0,0
[MOEMPIP][TF2N] 1-(2-methoxyethyl)-1-methylpiperidinium,,,333.15,COCC[N+]1(C)CCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,40.98,COCC[N+]1(C)CCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C11H20F6N2O5S2,11,20,2,5,2,0,6,0,0,0
[MOEMPIP][TF2N] 1-(2-methoxyethyl)-1-methylpiperidinium,,,343.15,COCC[N+]1(C)CCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,40.19,COCC[N+]1(C)CCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C11H20F6N2O5S2,11,20,2,5,2,0,6,0,0,0
[MOEMPIP][TF2N] 1-(2-methoxyethyl)-1-methylpiperidinium,,,353.15,COCC[N+]1(C)CCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,38.83,COCC[N+]1(C)CCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C11H20F6N2O5S2,11,20,2,5,2,0,6,0,0,0
[BMPIP][TF2N] 1-butyl-1-methylpiperidinium,,,298.2,CCCC[N+]1(C)CCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,34.14,CCCC[N+]1(C)CCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H22F6N2O4S2,12,22,2,4,2,0,6,0,0,0
[BMPIP][TF2N] 1-butyl-1-methylpiperidinium,,,308.2,CCCC[N+]1(C)CCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,33.65,CCCC[N+]1(C)CCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H22F6N2O4S2,12,22,2,4,2,0,6,0,0,0
[BMPIP][TF2N] 1-butyl-1-methylpiperidinium,,,318.2,CCCC[N+]1(C)CCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,33.17,CCCC[N+]1(C)CCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H22F6N2O4S2,12,22,2,4,2,0,6,0,0,0
[BMPIP][TF2N] 1-butyl-1-methylpiperidinium,,,328.2,CCCC[N+]1(C)CCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,32.68,CCCC[N+]1(C)CCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H22F6N2O4S2,12,22,2,4,2,0,6,0,0,0
[BMPIP][TF2N] 1-butyl-1-methylpiperidinium,,,338.2,CCCC[N+]1(C)CCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,32.2,CCCC[N+]1(C)CCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H22F6N2O4S2,12,22,2,4,2,0,6,0,0,0
[BMPIP][TF2N] 1-butyl-1-methylpiperidinium,,,343.2,CCCC[N+]1(C)CCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,31.96,CCCC[N+]1(C)CCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H22F6N2O4S2,12,22,2,4,2,0,6,0,0,0
[iBMPIP][TF2N] 1-(2-methylpropyl)-1-methylpiperidinium,,,308.2,CC(C)C[N+]1(C)CCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,33.9,CC(C)C[N+]1(C)CCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H22F6N2O4S2,12,22,2,4,2,0,6,0,0,0
[iBMPIP][TF2N] 1-(2-methylpropyl)-1-methylpiperidinium,,,318.2,CC(C)C[N+]1(C)CCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,33.45,CC(C)C[N+]1(C)CCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H22F6N2O4S2,12,22,2,4,2,0,6,0,0,0
[iBMPIP][TF2N] 1-(2-methylpropyl)-1-methylpiperidinium,,,328.2,CC(C)C[N+]1(C)CCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,33.01,CC(C)C[N+]1(C)CCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H22F6N2O4S2,12,22,2,4,2,0,6,0,0,0
[iBMPIP][TF2N] 1-(2-methylpropyl)-1-methylpiperidinium,,,338.2,CC(C)C[N+]1(C)CCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,32.56,CC(C)C[N+]1(C)CCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H22F6N2O4S2,12,22,2,4,2,0,6,0,0,0
[iBMPIP][TF2N] 1-(2-methylpropyl)-1-methylpiperidinium,,,343.2,CC(C)C[N+]1(C)CCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,32.34,CC(C)C[N+]1(C)CCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H22F6N2O4S2,12,22,2,4,2,0,6,0,0,0
[HMMOR][NF2],,,298.15,CCCCCC[N+]1(C)CCOCC1.FS(=O)(=O)[N-]S(F)(=O)=O,32.02,CCCCCC[N+]1(C)CCOCC1,FS(=O)(=O)[N-]S(F)(=O)=O,C11H24F2N2O5S2,11,24,2,5,2,0,2,0,0,0
[HMMOR][NF2],,,303.15,CCCCCC[N+]1(C)CCOCC1.FS(=O)(=O)[N-]S(F)(=O)=O,31.64,CCCCCC[N+]1(C)CCOCC1,FS(=O)(=O)[N-]S(F)(=O)=O,C11H24F2N2O5S2,11,24,2,5,2,0,2,0,0,0
[HMMOR][NF2],,,308.15,CCCCCC[N+]1(C)CCOCC1.FS(=O)(=O)[N-]S(F)(=O)=O,31.29,CCCCCC[N+]1(C)CCOCC1,FS(=O)(=O)[N-]S(F)(=O)=O,C11H24F2N2O5S2,11,24,2,5,2,0,2,0,0,0
[HMMOR][NF2],,,313.15,CCCCCC[N+]1(C)CCOCC1.FS(=O)(=O)[N-]S(F)(=O)=O,30.92,CCCCCC[N+]1(C)CCOCC1,FS(=O)(=O)[N-]S(F)(=O)=O,C11H24F2N2O5S2,11,24,2,5,2,0,2,0,0,0
[HMMOR][NF2],,,318.15,CCCCCC[N+]1(C)CCOCC1.FS(=O)(=O)[N-]S(F)(=O)=O,30.6,CCCCCC[N+]1(C)CCOCC1,FS(=O)(=O)[N-]S(F)(=O)=O,C11H24F2N2O5S2,11,24,2,5,2,0,2,0,0,0
[HMMOR][NF2],,,323.15,CCCCCC[N+]1(C)CCOCC1.FS(=O)(=O)[N-]S(F)(=O)=O,30.26,CCCCCC[N+]1(C)CCOCC1,FS(=O)(=O)[N-]S(F)(=O)=O,C11H24F2N2O5S2,11,24,2,5,2,0,2,0,0,0
[HMMOR][NF2],,,328.15,CCCCCC[N+]1(C)CCOCC1.FS(=O)(=O)[N-]S(F)(=O)=O,29.9,CCCCCC[N+]1(C)CCOCC1,FS(=O)(=O)[N-]S(F)(=O)=O,C11H24F2N2O5S2,11,24,2,5,2,0,2,0,0,0
[HMMOR][NF2],,,333.15,CCCCCC[N+]1(C)CCOCC1.FS(=O)(=O)[N-]S(F)(=O)=O,29.54,CCCCCC[N+]1(C)CCOCC1,FS(=O)(=O)[N-]S(F)(=O)=O,C11H24F2N2O5S2,11,24,2,5,2,0,2,0,0,0
[HMMOR][NF2],,,338.15,CCCCCC[N+]1(C)CCOCC1.FS(=O)(=O)[N-]S(F)(=O)=O,29.23,CCCCCC[N+]1(C)CCOCC1,FS(=O)(=O)[N-]S(F)(=O)=O,C11H24F2N2O5S2,11,24,2,5,2,0,2,0,0,0
[HMMOR][NF2],,,343.15,CCCCCC[N+]1(C)CCOCC1.FS(=O)(=O)[N-]S(F)(=O)=O,28.91,CCCCCC[N+]1(C)CCOCC1,FS(=O)(=O)[N-]S(F)(=O)=O,C11H24F2N2O5S2,11,24,2,5,2,0,2,0,0,0
[OiQuin][NF2],,,298.15,CCCCCCCC[N+]1=C2C=CC=CC2=CC=C1.FS(=O)(=O)[N-]S(F)(=O)=O,28.73,CCCCCCCC[N+]1=C2C=CC=CC2=CC=C1,FS(=O)(=O)[N-]S(F)(=O)=O,C17H24F2N2O4S2,17,24,2,4,2,0,2,0,0,0
[OiQuin][NF2],,,303.15,CCCCCCCC[N+]1=C2C=CC=CC2=CC=C1.FS(=O)(=O)[N-]S(F)(=O)=O,28.46,CCCCCCCC[N+]1=C2C=CC=CC2=CC=C1,FS(=O)(=O)[N-]S(F)(=O)=O,C17H24F2N2O4S2,17,24,2,4,2,0,2,0,0,0
[OiQuin][NF2],,,308.15,CCCCCCCC[N+]1=C2C=CC=CC2=CC=C1.FS(=O)(=O)[N-]S(F)(=O)=O,28.23,CCCCCCCC[N+]1=C2C=CC=CC2=CC=C1,FS(=O)(=O)[N-]S(F)(=O)=O,C17H24F2N2O4S2,17,24,2,4,2,0,2,0,0,0
[OiQuin][NF2],,,313.15,CCCCCCCC[N+]1=C2C=CC=CC2=CC=C1.FS(=O)(=O)[N-]S(F)(=O)=O,27.97,CCCCCCCC[N+]1=C2C=CC=CC2=CC=C1,FS(=O)(=O)[N-]S(F)(=O)=O,C17H24F2N2O4S2,17,24,2,4,2,0,2,0,0,0
[OiQuin][NF2],,,318.15,CCCCCCCC[N+]1=C2C=CC=CC2=CC=C1.FS(=O)(=O)[N-]S(F)(=O)=O,27.7,CCCCCCCC[N+]1=C2C=CC=CC2=CC=C1,FS(=O)(=O)[N-]S(F)(=O)=O,C17H24F2N2O4S2,17,24,2,4,2,0,2,0,0,0
[OiQuin][NF2],,,323.15,CCCCCCCC[N+]1=C2C=CC=CC2=CC=C1.FS(=O)(=O)[N-]S(F)(=O)=O,27.45,CCCCCCCC[N+]1=C2C=CC=CC2=CC=C1,FS(=O)(=O)[N-]S(F)(=O)=O,C17H24F2N2O4S2,17,24,2,4,2,0,2,0,0,0
